16.04.2020	6,9397
17.04.2020	6,9317
20.04.2020	6,9402
21.04.2020	6,9812
22.04.2020	6,9787
23.04.2020	6,9462
24.04.2020	6,9742
27.04.2020	6,9861
28.04.2020	6,9868
29.04.2020	6,952
30.04.2020	6,9864
1.05.2020	7,012
4.05.2020	7,043
5.05.2020	7,0746
6.05.2020	7,1968
7.05.2020	7,1195
8.05.2020	7,084
11.05.2020	7,0762
12.05.2020	6,9971
13.05.2020	6,9748
14.05.2020	6,922
15.05.2020	6,9012
18.05.2020	6,8851
19.05.2020	6,7775
20.05.2020	6,7912
21.05.2020	6,7916
22.05.2020	6,8147
25.05.2020	6,81
26.05.2020	6,7275
27.05.2020	6,7739
28.05.2020	6,8138
29.05.2020	6,8202
1.06.2020	6,8142
2.06.2020	6,7145
3.06.2020	6,744
4.06.2020	6,7558
5.06.2020	6,77
8.06.2020	6,7876
9.06.2020	6,7973
10.06.2020	6,7768
11.06.2020	6,8414
12.06.2020	6,8126
15.06.2020	6,8363
16.06.2020	6,8439
17.06.2020	6,8448
18.06.2020	6,8562
19.06.2020	6,8531
22.06.2020	6,8483
23.06.2020	6,8511
24.06.2020	6,8558
25.06.2020	6,8549
26.06.2020	6,8546
29.06.2020	6,8548
30.06.2020	6,8525
1.07.2020	6,8479
2.07.2020	6,851
3.07.2020	6,8623
6.07.2020	6,8609
7.07.2020	6,8595
8.07.2020	6,8605
9.07.2020	6,8619
10.07.2020	6,8658
13.07.2020	6,8602
14.07.2020	6,8642
15.07.2020	6,8558
16.07.2020	6,8572
17.07.2020	6,8587
20.07.2020	6,8578
21.07.2020	6,8254
22.07.2020	6,8506
23.07.2020	6,8439
24.07.2020	6,8484
27.07.2020	6,8625
28.07.2020	6,9355
29.07.2020	6,983
30.07.2020	6,9955
31.07.2020	6,972
3.08.2020	6,9578
4.08.2020	6,9008
5.08.2020	7,0476
6.08.2020	7,2389
7.08.2020	7,2941
10.08.2020	7,3329
11.08.2020	7,2025
12.08.2020	7,3282
13.08.2020	7,3354
14.08.2020	7,3664
17.08.2020	7,3787
18.08.2020	7,3696
19.08.2020	7,2905
20.08.2020	7,2938
21.08.2020	7,3365
24.08.2020	7,3768
25.08.2020	7,3893
26.08.2020	7,3662
27.08.2020	7,3587
28.08.2020	7,3329
31.08.2020	7,3466
1.09.2020	7,3652
2.09.2020	7,3822
3.09.2020	7,4335
4.09.2020	7,4331
7.09.2020	7,4542
8.09.2020	7,4817
9.09.2020	7,4848
10.09.2020	7,4481
11.09.2020	7,4724
14.09.2020	7,484
15.09.2020	7,4854
16.09.2020	7,5054
17.09.2020	7,5464
18.09.2020	7,5563
21.09.2020	7,6299
22.09.2020	7,6619
23.09.2020	7,6967
24.09.2020	7,6216
25.09.2020	7,6607
28.09.2020	7,8024
29.09.2020	7,8139
30.09.2020	7,7157
1.10.2020	7,75
2.10.2020	7,7708
5.10.2020	7,7599
6.10.2020	7,7931
7.10.2020	7,8808
8.10.2020	7,9406
9.10.2020	7,8566
12.10.2020	7,8879
13.10.2020	7,9146
14.10.2020	7,9084
15.10.2020	7,931
16.10.2020	7,9304
19.10.2020	7,8797
20.10.2020	7,8609
21.10.2020	7,8081
22.10.2020	7,9329
23.10.2020	7,961
26.10.2020	8,0797
27.10.2020	8,1854
28.10.2020	8,2559
29.10.2020	8,2881
30.10.2020	8,3448
2.11.2020	8,419
3.11.2020	8,4016
4.11.2020	8,4251
5.11.2020	8,4202
6.11.2020	8,52
9.11.2020	8,0634
10.11.2020	8,2753
